venue_id,venue_name,normalized_name,name_type,valid_from,valid_to,date_precision,source_basis,notes
VEN-000070,Conseco Fieldhouse,consecofieldhouse,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000070,Bankers Life Fieldhouse,bankerslifefieldhouse,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000083,RCA Dome,rcadome,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000179,Quicken Loans Arena,quickenloansarena,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000204,Edward Jones Dome,edwardjonesdome,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000225,Schottenstein Center,schottensteincenter,HISTORICAL_OR_ALIAS,,,,Ohio State record book / Athletics: Value City Arena first game 1998-11-13 vs Oakland.,Registered during ohio-state onboarding current-main rebase.
VEN-000225,Jerome Schottenstein Center,jeromeschottensteincenter,HISTORICAL_OR_ALIAS,,,,Ohio State record book / Athletics: Value City Arena first game 1998-11-13 vs Oakland.,Registered during ohio-state onboarding current-main rebase.
VEN-000257,Hartford Civic Center,hartfordciviccenter,HISTORICAL_OR_ALIAS,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Registered during ohio-state onboarding current-main rebase.
VEN-000029,Jack Breslin Student Events Center,jackbreslinstudenteventscenter,HISTORICAL_OR_ALIAS,,,,Michigan State institutional/athletics home-court history. Michigan State Athletics official completed 2025-26 schedule/results.,Registered during michigan-state onboarding current-main rebase.
VEN-000290,Demonstration Hall,demonstrationhall,PROJECT_DISPLAY,,,,Michigan State institutional/athletics home-court history.,Registered during michigan-state onboarding current-main rebase.
VEN-000291,Hofheinz Pavilion,hofheinzpavilion,PROJECT_DISPLAY,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Registered during michigan-state onboarding current-main rebase.
VEN-000291,Fertitta Center,fertittacenter,HISTORICAL_OR_ALIAS,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Registered during michigan-state onboarding current-main rebase.
VEN-000292,Armory,armory,PROJECT_DISPLAY,,,,Michigan State institutional/athletics home-court history.,Registered during michigan-state onboarding current-main rebase.
VEN-000293,IM Circle Gymnasium,imcirclegymnasium,PROJECT_DISPLAY,,,,Michigan State institutional/athletics home-court history.,Registered during michigan-state onboarding current-main rebase.
VEN-000294,Suncoast Credit Union Arena,suncoastcreditunionarena,PROJECT_DISPLAY,,,,Michigan State Athletics official completed 2025-26 schedule/results.,Registered during michigan-state onboarding current-main rebase.
VEN-000123,Madison Square Garden III,madisonsquaregardeniii,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000261,Crisler Arena,crislerarena,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book season-level Home Arena chronology; existing global physical venue registry at research_base_sha.,Registered during michigan onboarding current-main rebase.
VEN-000295,Frost Bank Center,frostbankcenter,PROJECT_DISPLAY,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000295,AT&T Center,attcenter,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000283,Wallis Beasley,wallisbeasley,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000296,Britt Brown Arena,brittbrownarena,PROJECT_DISPLAY,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000296,Kansas Coliseum,kansascoliseum,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000297,Veterans Memorial Coliseum,veteransmemorialcoliseum,PROJECT_DISPLAY,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000297,Memorial Coliseum,memorialcoliseum,HISTORICAL_OR_ALIAS,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Registered during michigan onboarding current-main rebase.
VEN-000298,Waterman Gymnasium,watermangymnasium,PROJECT_DISPLAY,,,,Michigan 2026 record book season-level Home Arena chronology.,Registered during michigan onboarding current-main rebase.
VEN-000299,Yost Field House,yostfieldhouse,PROJECT_DISPLAY,,,,Michigan 2026 record book season-level Home Arena chronology; Michigan Athletics Yost facility history.,Registered during michigan onboarding current-main rebase.
VEN-000026,BMO Harris Bradley Center,bmoharrisbradleycenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000043,CenturyLink Center,centurylinkcenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000043,Qwest Center,qwestcenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000036,MCI Center,mcicenter,HISTORICAL_OR_ALIAS,,,,Owner-authorized complete Big Ten section of Conference Tournament Site Reference; current-main global venue registry; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000060,Scottrade Center,scottradecenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000061,BSU Pavilion,bsupavilion,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000061,Taco Bell Arena,tacobellarena,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000085,HHH Metrodome,hhhmetrodome,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000097,Huntsman Center,huntsmancenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000123,Madison Square Garden (1925),madisonsquaregarden1925,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000152,Spokane Arena,spokanearena,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000162,Ford Center,fordcenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000300,Red Gym,redgym,PROJECT_DISPLAY,,,,Wisconsin program history and facility history; research-time new physical identity.,Registered during wisconsin onboarding current-main rebase.
VEN-000188,New Orleans Arena,neworleansarena,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000208,University Arena,universityarena,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000227,Memorial Arena,memorialarena,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000232,UW Field House,uwfieldhouse,HISTORICAL_OR_ALIAS,,,,Wisconsin facility history; current-main global venue registry; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000237,Wachovia Center,wachoviacenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000237,Wells Fargo Center,wellsfargocenter,HISTORICAL_OR_ALIAS,,,,Wisconsin official record book / official schedule and established current-main global venue identity; Wisconsin dedicated NCAA Tournament summaries / current-main physical venue registry.,Registered during wisconsin onboarding current-main rebase.
VEN-000301,Allen County War Memorial Coliseum,allencountywarmemorialcoliseum,PROJECT_DISPLAY,,,,Penn State NCAA history plus established NCAA/archival site evidence,Registered during penn-state onboarding current-main rebase.
VEN-000301,War Memorial Coliseum,warmemorialcoliseum,HISTORICAL_OR_ALIAS,,,,Penn State NCAA history plus established NCAA/archival site evidence,Registered during penn-state onboarding current-main rebase.
VEN-000302,Alumni Memorial Fieldhouse,alumnimemorialfieldhouse,PROJECT_DISPLAY,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Registered during penn-state onboarding current-main rebase.
VEN-000303,Bryce Jordan Center,brycejordancenter,PROJECT_DISPLAY,,,,Penn State 2025-26 record book arena/facility history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000303,BJC,bjc,HISTORICAL_OR_ALIAS,,,,Penn State 2025-26 record book arena/facility history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000304,GIANT Center,giantcenter,PROJECT_DISPLAY,,,,Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000078,Alaska Airlines Arena,alaskaairlinesarena,HISTORICAL_OR_ALIAS,,,,Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000095,Rutgers Athletic Center,rutgersathleticcenter,HISTORICAL_OR_ALIAS,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000095,Louis Brown Athletic Center,louisbrownathleticcenter,HISTORICAL_OR_ALIAS,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000305,Keaney Gymnasium,keaneygymnasium,PROJECT_DISPLAY,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Registered during penn-state onboarding current-main rebase.
VEN-000305,Keaney Gym,keaneygym,HISTORICAL_OR_ALIAS,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Registered during penn-state onboarding current-main rebase.
VEN-000124,MSG,msg,HISTORICAL_OR_ALIAS,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Registered during penn-state onboarding current-main rebase.
VEN-000306,Matthew Knight Arena,matthewknightarena,PROJECT_DISPLAY,,,,Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000307,Penn State Armory,pennstatearmory,PROJECT_DISPLAY,,,,Penn State 2025-26 record book arena/facility history,Registered during penn-state onboarding current-main rebase.
VEN-000307,The Armory,thearmory,HISTORICAL_OR_ALIAS,,,,Penn State 2025-26 record book arena/facility history,Registered during penn-state onboarding current-main rebase.
VEN-000308,Rec Hall,rechall,PROJECT_DISPLAY,,,,Penn State 2025-26 record book arena/facility history | Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000308,Recreation Hall,recreationhall,HISTORICAL_OR_ALIAS,,,,Penn State 2025-26 record book arena/facility history | Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000309,The Hazell Center,thehazellcenter,PROJECT_DISPLAY,,,,Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000309,Hazell Center,hazellcenter,HISTORICAL_OR_ALIAS,,,,Penn State official completed 2025-26 schedule/results,Registered during penn-state onboarding current-main rebase.
VEN-000209,Spectrum,spectrum,HISTORICAL_OR_ALIAS,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Registered during penn-state onboarding current-main rebase.
VEN-000023,NU Sports Complex,nusportscomplex,HISTORICAL_OR_ALIAS,,,,Current project global venue registry plus Nebraska home-court history.,Registered during Nebraska integration rebase.
VEN-000023,Devaney Center,devaneycenter,HISTORICAL_OR_ALIAS,,,,Current project global venue registry plus Nebraska home-court history.,Registered during Nebraska integration rebase.
VEN-000295,SBC Center,sbccenter,HISTORICAL_OR_ALIAS,,,,2014 NCAA official/Baylor box-score evidence identifies AT&T Center; current physical building is Frost Bank Center.,Registered during Nebraska integration rebase.
VEN-000310,Grant Memorial Hall,grantmemorialhall,PROJECT_DISPLAY,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000310,Grant Hall,granthall,HISTORICAL_OR_ALIAS,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000085,Metrodome,metrodome,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; NCAA site research.,Registered during Nebraska integration rebase.
VEN-000095,RAC,rac,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; Nebraska official 2025-26 schedule.,Registered during Nebraska integration rebase.
VEN-000099,Hy-Vee Arena,hyveearena,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; owner-authorized conference tournament reference.,Registered during Nebraska integration rebase.
VEN-000147,Nassau Veterans Memorial Coliseum,nassauveteransmemorialcoliseum,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; NCAA site research.,Registered during Nebraska integration rebase.
VEN-000312,Nebraska Coliseum,nebraskacoliseum,PROJECT_DISPLAY,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000312,NU Coliseum,nucoliseum,HISTORICAL_OR_ALIAS,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000162,Chesapeake Energy Arena,chesapeakeenergyarena,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; owner-authorized conference tournament reference / official 2025-26 schedule.,Registered during Nebraska integration rebase.
VEN-000176,Cincinnati Coliseum,cincinnaticoliseum,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; NCAA site research.,Registered during Nebraska integration rebase.
VEN-000311,State Fairgrounds Coliseum,statefairgroundscoliseum,PROJECT_DISPLAY,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000311,Nebraska State Fairgrounds Coliseum,nebraskastatefairgroundscoliseum,HISTORICAL_OR_ALIAS,,,,Nebraska 2025-26 media guide home-court history.,Registered during Nebraska integration rebase.
VEN-000196,Assembly Hall (Illinois),assemblyhallillinois,HISTORICAL_OR_ALIAS,,,,Current project global venue registry; Nebraska official 2025-26 schedule.,Registered during Nebraska integration rebase.
VEN-000018,Pepsi Center,pepsicenter,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000020,"Brooklyn, NY / Barclays Center",brooklynnybarclayscenter,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000313,Boston Garden,bostongarden,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000314,Bren Events Center,breneventscenter,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000303,Bryce Center,brycecenter,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000019,CFG Bank Arena,cfgbankarena,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes | Maryland Athletics official 2025-26 schedule/results and nonconference schedule release,Registered during maryland onboarding current-main rebase.
VEN-000259,USAir Arena,usairarena,HISTORICAL_OR_ALIAS,,,,Owner-authorized conference-tournament site workbook | Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000040,Charlotte Coliseum (1955),charlottecoliseum1955,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes | Owner-authorized conference-tournament site workbook | Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000040,Charlotte Coliseum I,charlottecoliseumi,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes | Owner-authorized conference-tournament site workbook | Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000041,Charlotte Coliseum (1988),charlottecoliseum1988,HISTORICAL_OR_ALIAS,,,,Owner-authorized conference-tournament site workbook,Registered during maryland onboarding current-main rebase.
VEN-000041,Charlotte Coliseum II,charlottecoliseumii,HISTORICAL_OR_ALIAS,,,,Owner-authorized conference-tournament site workbook,Registered during maryland onboarding current-main rebase.
VEN-000315,Climate Pledge Arena,climatepledgearena,PROJECT_DISPLAY,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000316,Hershey Park Arena,hersheyparkarena,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000082,Arrowhead Pond of Anaheim,arrowheadpondofanaheim,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000317,John Paul Jones Arena,johnpauljonesarena,PROJECT_DISPLAY,,,,Maryland Athletics official 2025-26 schedule/results and nonconference schedule release,Registered during maryland onboarding current-main rebase.
VEN-000097,Jon Huntsman Center,jonhuntsmancenter,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000103,HSBC Center,hsbccenter,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000109,Birmingham Coliseum,birminghamcoliseum,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000318,Loyola Field House,loyolafieldhouse,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000319,Memorial Gymnasium,memorialgymnasium,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000320,Miami Beach Convention Center,miamibeachconventioncenter,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000321,Music Hall,musichall,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000153,Oakland Arena,oaklandarena,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes | Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000153,Oakland Coliseum,oaklandcoliseum,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes | Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000322,Pan American Center,panamericancenter,PROJECT_DISPLAY,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000170,"Newark, NJ / Prudential Center",newarknjprudentialcenter,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000308,Recreation Building,recreationbuilding,HISTORICAL_OR_ALIAS,,,,Maryland record book NIT/all-time-results footnotes,Registered during maryland onboarding current-main rebase.
VEN-000323,Ritchie Coliseum,ritchiecoliseum,PROJECT_DISPLAY,,,,Maryland record book Arena History / home chronology,Registered during maryland onboarding current-main rebase.
VEN-000324,Robbins Center,robbinscenter,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000177,Roberts Stadium,robertsstadium,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000325,Don Haskins Center,donhaskinscenter,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000325,Special Events Center,specialeventscenter,HISTORICAL_OR_ALIAS,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000056,University Activity Center,universityactivitycenter,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000326,Springfield Civic Center,springfieldciviccenter,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000327,The Gymnasium,thegymnasium,PROJECT_DISPLAY,,,,Maryland record book Arena History / home chronology,Registered during maryland onboarding current-main rebase.
VEN-000328,Thompson Gym,thompsongym,PROJECT_DISPLAY,,,,Owner-authorized conference-tournament site workbook,Registered during maryland onboarding current-main rebase.
VEN-000221,UD Arena,udarena,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000221,Dayton Arena,daytonarena,HISTORICAL_OR_ALIAS,,,,Maryland record book NCAA Tournament history / game footnotes,Registered during maryland onboarding current-main rebase.
VEN-000329,Cassell Coliseum,cassellcoliseum,PROJECT_DISPLAY,,,,Maryland record book game/event footnotes,Registered during maryland onboarding current-main rebase.
VEN-000236,Comcast Center,comcastcenter,HISTORICAL_OR_ALIAS,,,,Maryland record book NIT/all-time-results footnotes | Maryland record book Arena History / home chronology | Maryland Athletics official 2025-26 schedule/results and nonconference schedule release,Registered during maryland onboarding current-main rebase.
VEN-000330,Memorial Gymnasium (Virginia),memorialgymnasiumvirginia,PROJECT_DISPLAY,,,,Maryland record-book game footnote; official Maryland 1948-49 schedule; University of Virginia venue history,Registered during maryland onboarding current-main rebase.
VEN-000331,Ben Hur Temple,benhurtemple,PROJECT_DISPLAY,,,,"Texas 2025-26 Fact Book, Year-by-Year Results p. 91 first-indoor-home footnote",Registered during texas onboarding current-main rebase.
VEN-000332,California Coliseum,californiacoliseum,PROJECT_DISPLAY,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000333,Clark Field,clarkfield,PROJECT_DISPLAY,,,,"Texas 2025-26 Fact Book, Year-by-Year Results p. 91 first-game footnote",Registered during texas onboarding current-main rebase.
VEN-000068,Erwin Center,erwincenter,HISTORICAL_OR_ALIAS,,,,Texas 2025-26 Fact Book Frank Erwin Center Records; research-baseline global venue registry,Registered during texas onboarding current-main rebase.
VEN-000334,G. Rollie White Coliseum,grolliewhitecoliseum,PROJECT_DISPLAY,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Registered during texas onboarding current-main rebase.
VEN-000335,Gregory Gym,gregorygym,PROJECT_DISPLAY,,,,Texas 2025-26 Fact Book historical/home-court notes,Registered during texas onboarding current-main rebase.
VEN-000335,Gregory Gymnasium,gregorygymnasium,HISTORICAL_OR_ALIAS,,,,Texas 2025-26 Fact Book historical/home-court notes,Registered during texas onboarding current-main rebase.
VEN-000336,Heart O' Texas Coliseum,heartotexascoliseum,PROJECT_DISPLAY,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Registered during texas onboarding current-main rebase.
VEN-000337,HemisFair Arena,hemisfairarena,PROJECT_DISPLAY,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Registered during texas onboarding current-main rebase.
VEN-000109,BJCC Arena,bjccarena,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000124,Madison Square Garden IV,madisonsquaregardeniv,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000241,Pittsburgh Civic Arena,pittsburghcivicarena,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000138,Rose Garden,rosegarden,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000167,CONSOL Energy Center,consolenergycenter,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000172,NRG Stadium,nrgstadium,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000185,Alltel Arena,alltelarena,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000203,FleetCenter,fleetcenter,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000338,Men's Gym,mensgym,PROJECT_DISPLAY,,,,"Texas 2025-26 Fact Book, Year-by-Year Results p. 91 facility note",Registered during texas onboarding current-main rebase.
VEN-000338,University Men’s Gym,universitymensgym,HISTORICAL_OR_ALIAS,,,,"Texas 2025-26 Fact Book, Year-by-Year Results p. 91 facility note",Registered during texas onboarding current-main rebase.
VEN-000273,Super Pit,superpit,HISTORICAL_OR_ALIAS,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Registered during texas onboarding current-main rebase.
VEN-000257,PeoplesBank Arena,peoplesbankarena,HISTORICAL_OR_ALIAS,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Registered during texas onboarding current-main rebase.
VEN-000339,Credit Union 1 Arena,creditunion1arena,PROJECT_DISPLAY,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000056,ASU Activity Center,asuactivitycenter,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
